Name,RatingValue,DatePublished,Review
Baretto Caffe,3,2019-10-30,"The first thing that'll happen when you arrive (after a tiny struggle to find this place cus it's in the corner where the main entrance is) is that you'll be greeted by the nicest lady everrrrr! You can order at the counter for takeout or have a seat by the windows and she'll come over to take you order.

We ordered the alfredo pasta and a pizza. Pizza was a thin flatbread style pizza topped with some cheapo cheese. The alfredo pasta was a good size for the price but really tasted like nothing special. Pasta wasn't homemade and the sauce was pretty average. 

Service over Food here!"
Dynasty Chinese Cuisine,3,2018-08-28,"I brought my dad, stepmom and half siblings here for dinner as they were visiting from Vietnam and craving some Chinese food and I wanted to take them somewhere classier than the Chinatown restaurants.  BIG MISTAKE.  You can take a girl out of Chinatown, but you CAN'T take the Chinatown out of a girl!!! The service was not good. 

First of all, for the area and price point, I expected to be able to ask the servers about the menu but apparently they don't know why is popular or well-liked. Secondly, my dad and stepmom had a quiet hushed disagreement and the server near us started giving them dirty looks. Everything else was based on lack experience from the servers. Appetizers coming out at the end of the meal, lack of napkins despite having three kids at the table, failure to clear emptied dishes.  

The food was pretty good. While it could not make up for the poor service, I would order takeout from them but I will not dine in again unless there are extenuating circumstances."
Nodo Restaurant,5,2019-11-04,"Wonderful restaurant located in the Junction.  Great atmosphere and good service. Best gnocchi in the city.  The riceballs are also a must try. & make sure to save room for dessert-they have a great array of scrumptious desserts. 
Highly recommend."
Bar Buca,1,2019-10-02,"Very disappointing! Service is very arrogant service. 
We were asking about the menu and were met with cold and short replies as if we are suppose to know everything about this restaurant ... while it was the first time that we are coming to this restaurant. 

The portions are over fried / too small/ and not tasty at all. Pizza is a joke ... it's not event a pizza it is a dough with ...no .. not cheese ... with something g like cheese...
Anyways - waste of time / money / and mood."
Ha Gow Dim Sum House,5,2020-03-20,"Went inside randomly cause I wanted some chinese food but didnt get the kind i was expecting. Needless to say this restaurant has completely opened my eyes to how delicious authentic chinese food is. You literally see these people make everything fresh infront of you too, its not some premade stuff they pull out of a container its legit ingredients. The people were super friendly and accomodating too, even though i walked in with no cash the guy pointed me out to a bunch of places with ATMs and apologized for it, was really chill even though I wasnt sure of what i wanted and suggested the safest choices and what he thought i would like. Stellar service, most places cant get you out of the door fast enough and i cant go back to those fake chinese food places, they dont compare to this hidden gem. If you're in Toronto and you want good food get it from here people!"
Ha Gow Dim Sum House,4,2018-11-26,Got to this place recently. The shrimp dumplings were delicious. At least to my tastes. It has been a long time since I last got dim sum so I can't really compare to other places but I certainly enjoyed my meal and would like to come back again.
Chula Taberna Mexicana,4,2019-12-10,"I went back here and had the zucchini fritters and brisket burrito. Both were really good! I want to try the tacos again, but loved the burrito."
Mexico Lindo,5,2019-06-05,Amazing chicken enchilada ! The food was extremely filling and couldn't finish my plate so I had to take it home! Very good Mexican food ! Would recommend !
Como En Casa,1,2019-02-08,"$16 dollars for the worst burrito bowl/platter ever, are you friggin kidding me. Maybe because it was take out but that's hardly an excuse. The portion size is just pathetic, and the chicken was pretty dry even though it was fairly flavorful. It's not value for the money at all, highly disappointing. Go look at the photo and tell me if that's worth it. At least try a little."
Seven Lives Tacos y Mariscos,4,2020-01-30,"Knowing where to get the best tacos in town is serious business. As it stands, the best tacos that I have ever eaten have been at Tacofino in Tofino and Tres Carnales Taquería in Edmonton. After reading that Seven Lives was voted #1 Best Taco 2018 by NOW Toronto, named in National Geographic magazine's Places of a Lifetime article, and called #1 Best Fish Taco and #1 Best Tacos by blogTO... They seemed like a sure bet.

You'll find Seven Lives located in Kensington Market, one of the most eclectic corners of the city which suits them well. I visited the tiny shop on a Friday evening, prior to their early closing time of 7pm. They're definitely more of a lunch or early dinner type of place. It should also be noted that they accept cash only, so come prepared!

The tiny shop is bustling and exciting, buzzing with taco energy. The bright walls and giant sign that reads ""TACOS"" sets the vibe perfectly. I also appreciate their logo of a cat with a fish in its mouth - and the insinuation that this cat is down to seven lives, having already lost two. There is one table that can seat about four people and then there's a little bit of standing-room-only counter space. This makes things a little bit awkward if you plan to eat-in, as I did. The table wasn't available and so I stood at the counter in front of the window to eat instead. Which was fine. But certainly not ideal.

The menu is fairly straight forward, including nine types of tacos, some sides, and some beverages. Your order is placed at the counter with a friendly staff member and they call out your name once the food is ready.

Starting with something to drink, I was happy to see Agua de Jamaica on the menu. I always prefer an agua fresca when visiting a Mexican establishment, although I was also happy to see that Jarritos Mexican sodas are also on offer. (Their cola is my personal favourite of all of the colas.) Agua de Jamaica, otherwise known as ""hibiscus water"" is a beverage that exists in several cultures. In Southeast Asia it is known as Rosella tea and it's basically the same thing. Tart and sweet, this refreshing drink was a perfect accompaniment to the food.

We decided to get a Side as a bit of an appetizer. Tortilla Chips (Made fresh! - $3.00) and Guacamole ($3.00 for small) seemed like the way to go. I was a bit surprised that the guacamole didn't just come with tortilla chips and that both items had to be purchased separately. However, I did enjoy the homemade nature of the chips and that a heaping amount of them are tossed into a brown paper bag and given to you. I'll take a bag of chips any day. Golden and ultra crispy, these tortilla chips are exactly what I wanted them to be. They were seasoned really nicely as well. The guacamole was fresh and bright, with a great acidic kick to it. Obviously chips and guac are a match made in heaven.

Next it was time for the big show: the TACOS. Of the nine tacos available, two of them (the Adobada and the Carnitas) were already sold out. On the plus side, I probably wouldn't have ordered either of these anyway. Although, I must say that this did not leave much for meat options. There were four fish/seafood tacos, one beef and one chicken option, and a vegetarian. Nothing for pork at all. But again, I did not mind at all because I was going full ocean food - it's what they specialize in, after all.

Baja Fish ($6.00) and Gobernador ($6.00) were the ones for me. I loved the little condiments bar to the left of the counter that featured three different salsas (hot habanero, medium tomatillo, mild guajillo) as well as chili oil with sesame, and a bowl of sliced limes. This makes it very easy to customize your tacos to your preferred specifications and to control the amount of heat that you desire.

The tacos did not take very long and before I knew it, a green plastic basket was placed in my hands. The tacos were certainly vibrant and demanding to be eaten.

I began with the Gobernador (smoked marlin, shrimp & cheese). If Seven Lives has a signature taco, this is the one. Their front window even says ""home of the Gobernador"" right on it. I definitely loved the smokiness from the marlin the most, while the shrimp filled out the taco and added more texture. Everything had been grilled up deliciously. The pickled onion brought a great hit of balancing flavour and I liked the fresh tortillas a lot.

Next I had the Baja Fish (fried haddock). The first thing that I noticed is how generous the portion of fish is! The haddock was big, juicy and fried to perfection. The rest of the taco was kept very fresh with cabbage and fresh homemade salsa on top.

Both tacos were packed full and were pretty messy to eat, but in the best possible way. I liked both tacos but found them to be missing something that I can't quite put my finger on. I guess that I was hoping for something even bigger and more unexpected in terms of flavour. They were good... Just not the best that I've ever had.

I was also very impressed to see a C"
